Trees,1.0,1.0,1.3333333333333333,25,2,0,0.666666667,1,2,1.0,1.0,0.3333333333333333,0.07692307692307693,0.08,0.0,0.6933333333471999,1.0,0.2222222222222222,org.springframework.boot.configurationprocessor.fieldvalues.javac.Trees
TypeElementMembers,1.0,0.7619047619047619,2.6363636363636362,98,10,3,0.909090909,0,0,1.0,0.7619047619047619,0.6590909090909091,0.30153846153846153,0.4,0.75,0.9454545449061817,0.0,0.0,org.springframework.boot.configurationprocessor.TypeElementMembers
TypeExcludeFilter,0.96,0.75,2.0,44,2,1,0.666666667,0,0,0.96,0.75,0.5,0.13538461538461538,0.08,0.25,0.6933333333471999,0.0,0.0,org.springframework.boot.configurationprocessor.TypeExcludeFilter
VariableTree,0.9090909090909091,0.75,1.6,36,4,0,0.8,1,2,0.9090909090909091,0.75,0.4,0.11076923076923077,0.16,0.0,0.83199999960064,1.0,0.2222222222222222,org.springframework.boot.configurationprocessor.fieldvalues.javac.VariableTree
ConfigurationMetadataAnnotationProcessor,0.8833333333333333,0.8775510204081632,3.36,325,25,4,0.961538462,0,9,0.8833333333333333,0.8775510204081632,0.84,1.0,1.0,1.0,1.0,0.0,1.0,org.springframework.boot.configurationprocessor.ConfigurationMetadataAnnotationProcessor
TypeUtils,0.9777777777777777,0.75,4.0,88,5,2,0.833333333,0,0,0.9777777777777777,0.75,1.0,0.27076923076923076,0.2,0.5,0.866666665904,0.0,0.0,org.springframework.boot.configurationprocessor.TypeUtils
ConfigurationMetadata,1.0,0.75,1.5,93,8,2,0.444444444,0,2,1.0,0.75,0.375,0.28615384615384615,0.32,0.5,0.4622222215381333,0.0,0.2222222222222222,org.springframework.boot.configurationprocessor.metadata.ConfigurationMetadata
ItemMetadata,0.717948717948718,0.625,1.4666666666666666,128,14,3,0.933333333,0,2,0.717948717948718,0.625,0.36666666666666664,0.39384615384615385,0.56,0.75,0.9706666658540799,0.0,0.2222222222222222,org.springframework.boot.configurationprocessor.metadata.ItemMetadata
MetadataStore,0.84375,0.75,2.125,91,7,1,0.875,0,2,0.84375,0.75,0.53125,0.28,0.28,0.25,0.9099999995632,0.0,0.2222222222222222,org.springframework.boot.configurationprocessor.MetadataStore
TreeVisitor,1.0,1.0,1.0,11,1,0,0.5,0,1,1.0,1.0,0.25,0.033846153846153845,0.04,0.0,0.5199999997504,0.0,0.1111111111111111,org.springframework.boot.configurationprocessor.fieldvalues.javac.TreeVisitor
FieldValuesParser,1.0,1.0,1.0,31,1,0,0.0,0,1,1.0,1.0,0.25,0.09538461538461539,0.04,0.0,0.0,0.0,0.1111111111111111,org.springframework.boot.configurationprocessor.fieldvalues.FieldValuesParser
ExpressionTree,1.0,1.0,2.75,48,3,2,0.75,1,1,1.0,1.0,0.6875,0.1476923076923077,0.12,0.5,0.7799999996256,1.0,0.1111111111111111,org.springframework.boot.configurationprocessor.fieldvalues.javac.ExpressionTree
Tree,1.0,1.0,2.25,61,1,1,0.5,1,3,1.0,1.0,0.5625,0.18769230769230769,0.04,0.25,0.5199999997504,1.0,0.3333333333333333,org.springframework.boot.configurationprocessor.fieldvalues.javac.Tree
MetadataCollector,1.0,0.8,2.0,78,7,3,0.875,0,4,1.0,0.8,0.5,0.24,0.28,0.75,0.9099999995632,0.0,0.4444444444444444,org.springframework.boot.configurationprocessor.MetadataCollector
JavaCompilerFieldValuesParser,1.0,1.0,4.0,121,1,1,0.5,1,4,1.0,1.0,1.0,0.3723076923076923,0.04,0.25,0.5199999997504,1.0,0.4444444444444444,org.springframework.boot.configurationprocessor.fieldvalues.javac.JavaCompilerFieldValuesParser
ItemHint,0.9473684210526315,0.8333333333333334,1.25,121,7,1,0.875,0,4,0.9473684210526315,0.8333333333333334,0.3125,0.3723076923076923,0.28,0.25,0.9099999995632,0.0,0.4444444444444444,org.springframework.boot.configurationprocessor.metadata.ItemHint
JsonMarshaller,1.0,1.0,2.7222222222222223,243,16,1,0.941176471,0,7,1.0,1.0,0.6805555555555556,0.7476923076923077,0.64,0.25,0.9788235293701647,0.0,0.7777777777777778,org.springframework.boot.configurationprocessor.metadata.JsonMarshaller
ReflectionWrapper,0.7777777777777778,1.0,1.75,60,6,2,0.857142857,0,0,0.7777777777777778,1.0,0.4375,0.18461538461538463,0.24,0.5,0.8914285708521142,0.0,0.0,org.springframework.boot.configurationprocessor.fieldvalues.javac.ReflectionWrapper
